"year","town","cnt_sales","avg_sale_price","sale_price_q1","median_sale_price","sale_price_q3","avg_sales_ratio","sales_ratio_q1","median_sales_ratio","sales_ratio_q3","avg_assessed_value","assessed_value_q1","median_assessed_value","assessed_value_q3"
"2014","Warren","25","420270","178000.0000000000","389500.0000000000","547000.0000000000","0.8687185427600003","0.5629181820","0.6429333330","0.8122800000","265534","133700.0000000000","264730.0000000000","337540.0000000000"
"2014","Washington","26","797439.7692307692","161750.0000000000","470000.0000000000","1030000.0000000000","1.0763624438846155","0.4237887825","0.6807372960","1.5784591100","415159.23076923075","228457.5000000000","342000.0000000000","522330.0000000000"
"2014","Waterbury","1450","87665.86413793103","35000.0000000000","64000.0000000000","110797.7500000000","1.4726112662579316","0.7227447175","1.0223308270","1.6571460318","82964.39034482758","51975.0000000000","73065.0000000000","92132.5000000000"
"2014","Waterford","354","196587.96327683615","122500.0000000000","185000.0000000000","262000.0000000000","0.8687678799548025","0.6432493228","0.7439914335","0.9502202730","149282.7966101695","107640.0000000000","139590.0000000000","185780.0000000000"
"2014","Watertown","67","191416.41791044775","136600.0000000000","177000.0000000000","236350.0000000000","0.930636146164179","0.6420575590","0.7157446810","0.9255678610","143064.1791044776","107900.0000000000","129400.0000000000","164000.0000000000"
"2014","West Hartford","956","309301.1182008368","210000.0000000000","276745.0000000000","375000.0000000000","0.7188841846202934","0.5909963768","0.6501365345","0.7367115388","200456.17154811716","146685.0000000000","188965.0000000000","239347.5000000000"
"2014","West Haven","509","158168.52455795679","100000.0000000000","155000.0000000000","199000.0000000000","1.09400797045776","0.7316521740","0.8503067480","1.1160625000","138844.44007858547","110320.0000000000","132160.0000000000","156590.0000000000"
"2014","Westbrook","127","302633.15748031496","146375.0000000000","270000.0000000000","382750.0000000000","1.9523430672440947","0.5867738470","0.7171555560","0.8827823530","243836.23622047243","142265.0000000000","203930.0000000000","295470.0000000000"
"2014","Weston","32","843850.8125","545750.0000000000","783000.0000000000","1124750.0000000000","0.71774624628125","0.6095109982","0.6775470090","0.7866514990","570196.875","411275.0000000000","505100.0000000000","737425.0000000000"
"2014","Westport","585","1387415.724786325","740000.0000000000","1085000.0000000000","1720000.0000000000","1.0209469500170927","0.5249824560","0.6096124030","0.7162285710","820189.0153846154","449900.0000000000","620100.0000000000","1015600.0000000000"
"2014","Wethersfield","96","207179.85416666666","150000.0000000000","194000.0000000000","255650.0000000000","0.7995931727500003","0.6426161620","0.7205849120","0.8217259988","150369.79166666666","127300.0000000000","147900.0000000000","179125.0000000000"
"2014","Willington","8","151206.25","86750.0000000000","142000.0000000000","209937.5000000000","1.0348074025","0.7007992422","0.7545084485","0.8069133032","117532.5","84370.0000000000","108520.0000000000","135457.5000000000"
"2014","Wilton","310","829991.0677419355","550000.0000000000","752625.0000000000","1072530.5000000000","1.188627690312904","0.5722328078","0.6400303420","0.7263371645","524346.5483870967","362425.0000000000","451255.0000000000","637805.0000000000"
"2014","Winchester","161","131795.70186335404","70000.0000000000","109900.0000000000","158500.0000000000","1.1469250851614903","0.6941886790","0.8381333330","1.3720000000","113743.33540372671","84350.0000000000","95830.0000000000","132770.0000000000"
"2014","Windham","50","88068.52","32625.0000000000","88250.0000000000","129000.0000000000","1.19665141526","0.6678277257","0.8628144655","1.2273000000","75449.6","42435.0000000000","73940.0000000000","98452.5000000000"
"2014","Windsor","115","177804.87826086956","118500.0000000000","161000.0000000000","240750.0000000000","0.8197304668347827","0.6316814775","0.7271764710","0.8304631465","129559.65217391304","98525.0000000000","122570.0000000000","153790.0000000000"
"2014","Windsor Locks","196","161791.08673469388","115000.0000000000","159950.0000000000","195000.0000000000","0.8523986262857142","0.6206525645","0.6891334960","0.8290405360","113734.1836734694","91575.0000000000","108850.0000000000","127900.0000000000"
"2014","Wolcott","225","199741.49333333335","132073.0000000000","175000.0000000000","263000.0000000000","0.9938887817022215","0.7135820900","0.8157609810","1.0261333330","163715.33333333334","120700.0000000000","153500.0000000000","191680.0000000000"
"2014","Woodbridge","87","390169.7126436782","274000.0000000000","397500.0000000000","502250.0000000000","0.9604394634367815","0.6743086020","0.7510893250","0.8532286025","303814.2528735632","237405.0000000000","296240.0000000000","360115.0000000000"
"2014","Woodbury","45","258955.46666666667","73500.0000000000","249000.0000000000","390000.0000000000","1.3890482816000003","0.6792156860","0.7998878500","1.1735272730","222972","139730.0000000000","231860.0000000000","286150.0000000000"
"2014","Woodstock","144","181311.34027777778","101389.0000000000","172750.0000000000","247000.0000000000","1.4887972539583334","0.6123825618","0.6999602905","0.8780045082","132958.19444444444","89425.0000000000","130850.0000000000","192300.0000000000"
"2015","Andover","49","165476.26530612246","75000.0000000000","159900.0000000000","245000.0000000000","1.3662944084081632","0.6763636360","0.7871742310","0.9186991870","136096.5306122449","101800.0000000000","137500.0000000000","178900.0000000000"
"2015","Ansonia","250","144771.712","87275.0000000000","140000.0000000000","194500.0000000000","1.160918255891999","0.6493429488","0.7985185185","1.2302316150","118107.6","97150.0000000000","111150.0000000000","136100.0000000000"
"2015","Ashford","50","163404","120250.0000000000","167000.0000000000","212500.0000000000","0.85274782192","0.6102393345","0.6785413945","0.8245429142","115573.2","86300.0000000000","121650.0000000000","153325.0000000000"
"2015","Avon","404","415335.4232673267","220000.0000000000","342500.0000000000","516000.0000000000","0.8801905583886147","0.6536501220","0.7062491305","0.7940070225","300808.3910891089","172882.5000000000","243165.0000000000","366360.0000000000"
"2015","Barkhamsted","50","185771.58","142425.0000000000","194450.0000000000","249050.0000000000","1.0411253650199999","0.6553150915","0.7550194985","0.9770610078","146492.8","128452.5000000000","144350.0000000000","170552.5000000000"
"2015","Beacon Falls","98","224714.7142857143","112500.0000000000","200275.0000000000","330000.0000000000","0.9473117728163263","0.6490402298","0.7624825030","1.0263606478","150058.8775510204","95865.0000000000","149965.0000000000","203330.0000000000"
"2015","Berlin","305","253791.48524590163","180000.0000000000","245000.0000000000","315000.0000000000","0.8091162418229503","0.6291428570","0.6896692530","0.7856666670","172079.3606557377","131200.0000000000","167300.0000000000","208500.0000000000"
"2015","Bethany","51","323477.137254902","216700.0000000000","318000.0000000000","400000.0000000000","0.8238296345098038","0.6219124220","0.6770980390","0.8015846155","228361.17647058822","184040.0000000000","219640.0000000000","268085.0000000000"
"2015","Bethel","353","292572.20396600565","200000.0000000000","285000.0000000000","365000.0000000000","0.9132910801614733","0.6004562740","0.6839590440","0.7929811320","193439.48441926346","134200.0000000000","183330.0000000000","244680.0000000000"
"2015","Bethlehem","41","220874.39024390245","136650.0000000000","235000.0000000000","314500.0000000000","1.0408251046829264","0.7069841270","0.8393333330","1.2092857140","182158.29268292684","146300.0000000000","179370.0000000000","210300.0000000000"
"2015","Bloomfield","69","224702.1884057971","123000.0000000000","197500.0000000000","287500.0000000000","0.8690920008115943","0.6315981740","0.7473103450","1.0595308500","177203.6231884058","101150.0000000000","128520.0000000000","212940.0000000000"
"2015","Bolton","70","203337.15714285715","117250.0000000000","194936.0000000000","278750.0000000000","0.7908390011428575","0.6380893032","0.7098009860","0.8831578945","148293.32857142857","98650.0000000000","140850.0000000000","195425.0000000000"
"2015","Bozrah","41","195953.9756097561","118000.0000000000","165000.0000000000","242500.0000000000","1.0223470331951219","0.6696000000","0.7429967430","0.9184000000","173953.17073170733","108410.0000000000","126700.0000000000","160720.0000000000"
"2015","Branford","124","232312.64516129033","124675.0000000000","197500.0000000000","313425.0000000000","0.8149625085564515","0.6646765902","0.7744529225","0.9190361285","171933.87096774194","111075.0000000000","149100.0000000000","212725.0000000000"
"2015","Bridgeport","1240","130570.0193548387","63862.5000000000","110000.0000000000","170000.0000000000","3.5421633211","0.8978788092","1.2836537560","1.8680714283","198666.3935483871","115350.0000000000","142340.0000000000","181746.2500000000"
"2015","Bridgewater","39","503725.0512820513","232500.0000000000","390000.0000000000","635000.0000000000","2.9781833200256402","0.6473391215","0.7678723400","1.0072996735","394490.25641025644","229050.0000000000","325600.0000000000","526000.0000000000"
"2015","Bristol","841","166265.37455410225","110000.0000000000","156900.0000000000","207000.0000000000","0.907230815235434","0.6445384620","0.7185937500","0.8643220340","122493.29488703924","92890.0000000000","114660.0000000000","143500.0000000000"
"2015","Brookfield","328","349671.96341463417","200000.0000000000","315000.0000000000","422962.2500000000","0.8044943087439018","0.6433511250","0.7148100265","0.8344909910","246877.28658536586","163750.0000000000","212690.0000000000","298357.5000000000"
"2015","Brooklyn","113","164989.0353982301","121000.0000000000","164700.0000000000","225900.0000000000","0.9305658406548672","0.6918990700","0.7734299520","0.9216666670","125350.88495575222","98200.0000000000","134600.0000000000","159000.0000000000"
"2015","Burlington","154","285409.2337662338","186250.0000000000","279000.0000000000","389375.0000000000","0.8313779139805192","0.6638438328","0.7223924195","0.8210473855","212207.66233766233","153160.0000000000","200760.0000000000","276255.0000000000"
"2015","Canaan","23","148191.30434782608","52500.0000000000","100000.0000000000","227000.0000000000","1.880881369","0.7533030095","1.1245614040","1.5098856570","153903.47826086957","93400.0000000000","137800.0000000000","214800.0000000000"
"2015","Canterbury","47","157661.04255319148","101450.0000000000","179000.0000000000","212000.0000000000","1.3140105172978724","0.7607271110","0.8915384620","1.2553636365","148195.74468085106","126550.0000000000","143400.0000000000","170350.0000000000"
"2015","Canton","192","259821.65104166666","160679.2500000000","248750.0000000000","328500.0000000000","0.7643553927552085","0.6497450290","0.7328612640","0.8268981015","188789.94791666666","135552.5000000000","179130.0000000000","225002.5000000000"
"2015","Chaplin","33","126519.81818181818","49900.0000000000","145000.0000000000","174500.0000000000","1.2743396456060605","0.6642424240","0.7637037040","1.6541666670","118624.24242424243","88900.0000000000","102100.0000000000","131900.0000000000"
"2015","Cheshire","457","300105.1181619256","195000.0000000000","279900.0000000000","387500.0000000000","0.734304061940918","0.6101818180","0.6732142860","0.7464736840","200261.16630196935","139720.0000000000","183560.0000000000","251890.0000000000"
"2015","Chester","60","300702.5","218875.0000000000","280000.0000000000","367500.0000000000","1.1382013908666666","0.6154340850","0.7043209580","0.8312083332","220341.66666666666","156125.0000000000","192870.0000000000","275152.5000000000"
"2015","Clinton","178","223182.51685393258","140892.5000000000","220250.0000000000","288750.0000000000","0.9377233992247195","0.6497234612","0.7714662885","0.9762987012","169972.47191011236","132175.0000000000","165750.0000000000","212125.0000000000"
"2015","Colchester","215","228163.38139534884","175000.0000000000","220000.0000000000","300900.0000000000","0.8137244098744183","0.6676990730","0.7112643680","0.8068055555","165639.86046511628","125850.0000000000","155200.0000000000","215250.0000000000"
"2015","Colebrook","14","174639","142909.5000000000","162000.0000000000","219000.0000000000","1.2514096789285714","0.8486412292","1.1390277780","1.5220606635","224225.7142857143","123550.0000000000","189900.0000000000","327100.0000000000"
"2015","Columbia","103","217628.93203883496","147500.0000000000","213500.0000000000","282750.0000000000","0.7278438679320389","0.6063492825","0.6704184700","0.7489272030","147897.572815534","115050.0000000000","145300.0000000000","184450.0000000000"
"2015","Cornwall","32","220604.28125","108750.0000000000","158500.0000000000","281250.0000000000","1.1069999883749997","0.6260595340","0.8583696090","1.1148125000","177357.1875","91925.0000000000","148300.0000000000","220050.0000000000"
"2015","Coventry","53","181664.88679245283","100000.0000000000","168000.0000000000","260000.0000000000","0.9483148142264151","0.6205588130","0.7094594590","1.0094736840","135933.96226415093","89500.0000000000","133000.0000000000","180900.0000000000"
"2015","Cromwell","263","216849.2547528517","129450.0000000000","178000.0000000000","265000.0000000000","1.0534761254106466","0.6260642870","0.7004838710","0.8179172595","158200.68441064638","92745.0000000000","132420.0000000000","190610.0000000000"
"2015","Danbury","1044","284747.86685823754","158018.7500000000","252500.0000000000","335000.0000000000","0.8532062743678162","0.5813421522","0.6670971235","0.7643878747","176553.908045977","112675.0000000000","156000.0000000000","202125.0000000000"
"2015","Darien","417","1498814.2326139088","850000.0000000000","1362500.0000000000","2000000.0000000000","0.6826973207529964","0.5414266670","0.6251265820","0.7062567900","899267.7242206235","493220.0000000000","746620.0000000000","1238580.0000000000"
"2015","Deep River","44","217394.31818181818","156100.0000000000","215000.0000000000","251750.0000000000","0.8538216497045454","0.6731523703","0.7612740330","0.9379552242","171920","140980.0000000000","158865.0000000000","206237.5000000000"
"2015","Derby","118","142608.88135593222","105250.0000000000","139250.0000000000","174250.0000000000","0.9727309430762713","0.7210534440","0.8371774415","1.0262884612","119022.28813559322","103600.0000000000","118825.0000000000","136920.0000000000"
"2015","Durham","70","291947.2571428571","211500.0000000000","285400.0000000000","374975.0000000000","0.8323134351857143","0.6993870320","0.7554425335","0.9075770832","231938.0285714286","165425.0000000000","204295.0000000000","297395.0000000000"
"2015","East Granby","80","236624.4875","154025.0000000000","241250.0000000000","288625.0000000000","0.9285631998499999","0.6351058258","0.6926785715","0.8215217393","176388.6875","142050.0000000000","166050.0000000000","209950.0000000000"
"2015","East Haddam","177","219048.62146892655","122000.0000000000","200000.0000000000","280000.0000000000","0.9882531452429377","0.6490123460","0.7629357800","0.9967222220","163852.99435028248","111410.0000000000","155580.0000000000","200080.0000000000"
"2015","East Hampton","186","211328.8924731183","127125.0000000000","207000.0000000000","281875.0000000000","0.849797571973118","0.6389486968","0.7177479660","0.8795558470","151531.5376344086","105340.0000000000","151755.0000000000","198850.0000000000"
"2015","East Hartford","687","125943.05822416303","75000.0000000000","123000.0000000000","160000.0000000000","1.0693564366404658","0.6873805970","0.8262589930","1.1180533955","110522.66229985443","85540.0000000000","100560.0000000000","120795.0000000000"
"2015","East Haven","435","173373.4252873563","115500.0000000000","161000.0000000000","218750.0000000000","1.0027860860275855","0.7051737290","0.8076923080","1.0268928715","145930.34712643677","108675.0000000000","130520.0000000000","162420.0000000000"
"2015","East Lyme","351","265519.05413105414","158500.0000000000","235000.0000000000","342500.0000000000","0.8401392169031344","0.6155028360","0.6961990950","0.8452022725","181305.49857549858","125405.0000000000","167860.0000000000","224560.0000000000"
"2015","East Windsor","191","176860.73821989528","107000.0000000000","157000.0000000000","240000.0000000000","0.7637994375183244","0.6064085855","0.6792441860","0.7897403905","118426.02094240837","90145.0000000000","112420.0000000000","142905.0000000000"
"2015","Eastford","29","177551.72413793104","130000.0000000000","195000.0000000000","250000.0000000000","0.8083196208620689","0.6102553190","0.7485606060","0.9560377360","131812.06896551725","99960.0000000000","147590.0000000000","158100.0000000000"
"2015","Easton","114","544790.149122807","400000.0000000000","560750.0000000000","649250.0000000000","0.8163560468596491","0.6222489130","0.7150269760","0.9026681878","402149.29824561405","321695.0000000000","371315.0000000000","469610.0000000000"
"2015","Ellington","174","236277.8908045977","150500.0000000000","230500.0000000000","313250.0000000000","0.8121298351149424","0.6502324112","0.7273838295","0.8466028942","167333.67816091955","123057.5000000000","161850.0000000000","205610.0000000000"
"2015","Enfield","601","158997.8918469218","128800.0000000000","160000.0000000000","190000.0000000000","0.9360389648352738","0.6647792210","0.7459016390","0.8676870750","123352.64059900166","106520.0000000000","118650.0000000000","136500.0000000000"
"2015","Essex","138","366821.15942028986","228000.0000000000","295000.0000000000","508125.0000000000","0.9847855780652178","0.6216029037","0.7093426210","0.8349371432","279304.347826087","154675.0000000000","218000.0000000000","370000.0000000000"
"2015","Fairfield","802","631407.4950124688","381500.0000000000","523250.0000000000","775000.0000000000","0.7534057366857864","0.6022758802","0.6802023530","0.7755273995","419232.5685785536","271880.0000000000","343385.0000000000","501672.5000000000"
"2015","Farmington","426","336433.22769953054","179250.0000000000","269750.0000000000","440000.0000000000","0.7557711961877934","0.6135187968","0.6797385660","0.7789097828","223317.01877934273","134050.0000000000","182555.0000000000","266555.0000000000"
"2015","Franklin","32","204160.4375","99900.0000000000","178250.0000000000","223750.0000000000","0.9710911346562501","0.5977386540","0.7203258500","1.3053510137","169670.3125","105177.5000000000","128140.0000000000","163270.0000000000"
"2015","Glastonbury","633","339864.4012638231","200000.0000000000","295000.0000000000","430000.0000000000","0.7439240963317537","0.6188387100","0.6736998510","0.7391666670","225549.00631911532","141000.0000000000","198700.0000000000","273300.0000000000"
"2015","Goshen","85","250333.9176470588","122500.0000000000","250000.0000000000","335000.0000000000","6.25694418402353","0.6446412210","0.7661290320","1.1197222220","222830.4705882353","144830.0000000000","204380.0000000000","250880.0000000000"
"2015","Granby","174","257882.7528735632","195000.0000000000","261500.0000000000","322375.0000000000","0.7364702982873563","0.6221115470","0.6827692310","0.7390243735","175012.3563218391","133210.0000000000","170100.0000000000","212327.5000000000"
"2015","Greenwich","793","1791541.9634300126","775000.0000000000","1350000.0000000000","2311100.0000000000","0.9842130083417396","0.5140470590","0.6139289940","0.7309866670","1135828.764186633","503720.0000000000","817040.0000000000","1413020.0000000000"
"2015","Griswold","163","140529.29447852762","65750.0000000000","130000.0000000000","200000.0000000000","1.1047543650552158","0.6855930895","0.8308848080","1.1728477155","119566.80981595092","82250.0000000000","114870.0000000000","156660.0000000000"
"2015","Groton","526","227766.42965779468","90000.0000000000","171000.0000000000","286875.0000000000","1.0755441105627372","0.6955735292","0.8054421265","1.0317388175","181219.2205323194","94815.0000000000","142205.0000000000","209142.5000000000"
"2015","Guilford","415","375779.92530120484","225000.0000000000","325000.0000000000","457500.0000000000","1.2192633543542182","0.6423940205","0.7268000000","0.8659925710","271174.38072289154","184350.0000000000","234220.0000000000","316040.0000000000"
"2015","Haddam","100","224192.95","143000.0000000000","220000.0000000000","297500.0000000000","1.399918247569999","0.7005205680","0.7866690960","1.0902857140","190532.3","138517.5000000000","183630.0000000000","237192.5000000000"
"2015","Hamden","613","191340.77324632954","122000.0000000000","170000.0000000000","235000.0000000000","1.0290841839396405","0.7101111110","0.8484000000","1.0725000000","159530.132137031","119700.0000000000","146860.0000000000","182240.0000000000"
"2015","Hampton","24","186599.29166666666","113750.0000000000","195000.0000000000","248250.0000000000","0.7673985910000001","0.5662137695","0.6611943730","0.7479156097","124622.08333333333","71087.5000000000","145700.0000000000","186295.0000000000"
"2015","Hartford","787","205941.48538754764","65000.0000000000","122000.0000000000","180000.0000000000","0.7082715254104198","0.3068923875","0.4339081630","0.7212152550","107322.3418043202","39070.5000000000","48440.0000000000","66468.5000000000"
"2015","Hartland","17","228350.23529411765","177000.0000000000","215000.0000000000","280000.0000000000","0.7919886609411765","0.6532142860","0.7877990430","0.9208593750","165891.17647058822","130280.0000000000","164650.0000000000","200200.0000000000"
"2015","Harwinton","87","219443.4712643678","151750.0000000000","200000.0000000000","286500.0000000000","0.8767355072758619","0.6387441240","0.7647058820","0.9161507065","167538.7356321839","126900.0000000000","161990.0000000000","207120.0000000000"
"2015","Hebron","130","248122.8","172750.0000000000","251000.0000000000","303225.0000000000","0.8877570220923078","0.6595954210","0.7386966120","0.9080697190","190780.38461538462","142030.0000000000","186940.0000000000","233275.0000000000"
"2015","Kent","69","278347.02898550726","155000.0000000000","211500.0000000000","355000.0000000000","0.9088058286376811","0.6654545450","0.7894809690","1.0080560420","223178.26086956522","113400.0000000000","184500.0000000000","309500.0000000000"
"2015","Killingly","326","124080.66564417178","55546.0000000000","119000.0000000000","172500.0000000000","1.2023602060030678","0.5885158890","0.7202181930","1.0629743970","93428.45398773006","63525.0000000000","88550.0000000000","114135.0000000000"
"2015","Killingworth","98","324011.02040816325","205000.0000000000","325675.0000000000","395000.0000000000","0.7573285087244896","0.6548973432","0.7228666185","0.8322518112","221500.7142857143","154150.0000000000","218015.0000000000","295922.5000000000"
"2015","Lebanon","109","181758.0733944954","77000.0000000000","168500.0000000000","247500.0000000000","1.1164497644311924","0.6341150440","0.7511594200","1.2396765870","129380.91743119266","86970.0000000000","121610.0000000000","165370.0000000000"
"2015","Ledyard","153","195104.58823529413","150000.0000000000","190000.0000000000","256000.0000000000","0.894285673849673","0.6876279070","0.7462695040","0.9065997890","152388.82352941178","120750.0000000000","149100.0000000000","183400.0000000000"
"2015","Lisbon","56","161617.5357142857","92500.0000000000","166500.0000000000","215550.0000000000","0.9600124019999997","0.6653181510","0.7250384470","0.9667500002","125678.39285714286","97375.0000000000","114100.0000000000","161657.5000000000"
"2015","Litchfield","132","291191.17424242425","136875.0000000000","266500.0000000000","348950.0000000000","0.9274422660303028","0.6227339305","0.7178624190","0.9135624528","192412.57575757575","131667.5000000000","195320.0000000000","227252.5000000000"
"2015","Lyme","30","435925.43333333335","231450.0000000000","339400.0000000000","518550.0000000000","0.7770108099666667","0.6291989972","0.7316169545","0.9110950480","316910.4","197074.7500000000","243247.5000000000","307337.2500000000"
"2015","Madison","357","409958.8823529412","275000.0000000000","370000.0000000000","525000.0000000000","0.7892677474257708","0.6294117650","0.7288571430","0.8495327100","294875.91036414565","209000.0000000000","262900.0000000000","375900.0000000000"
"2015","Manchester","834","173985.2170263789","110000.0000000000","154000.0000000000","205000.0000000000","0.9169850808824936","0.6810195570","0.7686553795","0.9695454545","137019.0407673861","104825.0000000000","117400.0000000000","142425.0000000000"
"2015","Mansfield","54","172070.37037037036","120000.0000000000","173750.0000000000","239500.0000000000","0.9416457287222223","0.6563512210","0.7043186440","0.8114563105","125724.07407407407","90925.0000000000","131600.0000000000","165500.0000000000"
"2015","Marlborough","82","249445.8536585366","168875.0000000000","228500.0000000000","315000.0000000000","0.9145981040487808","0.6666304538","0.7180436975","0.8377434875","181167.92682926828","135362.5000000000","170065.0000000000","224542.5000000000"
"2015","Meriden","777","138499.861003861","73200.0000000000","130000.0000000000","175000.0000000000","1.26358564577735","0.7058709680","0.8356000000","1.2328000000","118662.53667953669","91980.0000000000","111160.0000000000","131460.0000000000"
"2015","Middlebury","148","290344.6756756757","206531.2500000000","300000.0000000000","379925.0000000000","1.5047306234121627","0.6116676558","0.6843671680","0.8367544308","199877.8445945946","152000.0000000000","191450.0000000000","246500.0000000000"
"2015","Middlefield","56","241209.7142857143","172500.0000000000","215000.0000000000","306625.0000000000","0.7751630258571428","0.6568587610","0.7191188450","0.7931353135","174842.85714285713","130625.0000000000","151300.0000000000","214775.0000000000"
"2015","Middletown","624","175623.57852564103","105937.5000000000","165250.0000000000","235000.0000000000","0.8832107656410277","0.6450944323","0.7229102720","0.8999059365","129755.10897435897","95270.0000000000","118950.0000000000","156820.0000000000"
"2015","Milford","956","281503.4550209205","169750.0000000000","247000.0000000000","335000.0000000000","1.0360517808420495","0.6633913328","0.7407384790","0.8853040642","211725.5230125523","150290.0000000000","183675.0000000000","235992.5000000000"
"2015","Monroe","307","314103.95765472314","215400.0000000000","295000.0000000000","402500.0000000000","0.7723259304625404","0.6549644475","0.7083538080","0.8094164555","229285.92833876223","166050.0000000000","220800.0000000000","279100.0000000000"
"2015","Montville","271","152058.0405904059","85149.5000000000","155000.0000000000","197750.0000000000","1.2940698784870845","0.6806349105","0.7686343610","1.2171551275","124150.29520295202","99030.0000000000","117860.0000000000","147670.0000000000"
"2015","Morris","10","316500","283750.0000000000","310000.0000000000","380000.0000000000","0.5590677965999999","0.5020177110","0.5898522190","0.6707867110","177032","116115.0000000000","155505.0000000000","246870.0000000000"
"2015","Naugatuck","482","126025.86929460581","70125.0000000000","127560.0000000000","173000.0000000000","1.0517459000580915","0.6582629872","0.7776130890","1.1164327312","103106.32780082988","82330.0000000000","105470.0000000000","122710.0000000000"
"2015","New Britain","865","125852.83930635838","70000.0000000000","119900.0000000000","157000.0000000000","1.1301134713179195","0.6423809520","0.7859718310","1.2191666670","102862.17341040462","78330.0000000000","92680.0000000000","112840.0000000000"
"2015","New Canaan","375","1362095.5946666666","850000.0000000000","1250000.0000000000","1700000.0000000000","0.8835072288720002","0.5939323490","0.6680470590","0.7667355365","929658.0266666666","594510.0000000000","850220.0000000000","1135680.0000000000"
"2015","New Fairfield","68","332906.23529411765","215000.0000000000","304450.0000000000","410000.0000000000","0.7293536141617648","0.6021662958","0.6633257510","0.7415227272","221773.5294117647","142125.0000000000","215950.0000000000","281600.0000000000"
"2015","New Hartford","127","211926.96062992126","128500.0000000000","200000.0000000000","285000.0000000000","1.1968315795511812","0.6752608440","0.7477130040","0.8834645665","166198.74015748032","109235.0000000000","153400.0000000000","226765.0000000000"
"2015","New Haven","833","214854.87154861944","101000.0000000000","158094.0000000000","252500.0000000000","0.9925943921812732","0.5994303800","0.7156153850","0.9368750000","155076.83673469388","81550.0000000000","113960.0000000000","177450.0000000000"
"2015","New London","343","132652.16034985424","65325.0000000000","120000.0000000000","174500.0000000000","1.2361554424781338","0.6566726270","0.8493882350","1.3010021470","112148.30903790088","80185.0000000000","95970.0000000000","120050.0000000000"
"2015","New Milford","311","227165.2508038585","127000.0000000000","225000.0000000000","309950.0000000000","1.0290127637845656","0.6656510220","0.7613782990","0.9600843930","176652.0578778135","121310.0000000000","172620.0000000000","225890.0000000000"
"2015","Newington","491","197548.49898167007","138400.0000000000","190000.0000000000","245000.0000000000","0.7364265509226069","0.6372055660","0.6988742960","0.8000000000","135427.9714867617","110630.0000000000","130160.0000000000","157030.0000000000"
"2015","Newtown","332","361727.7048192771","265750.0000000000","353250.0000000000","460000.0000000000","0.6904327111807231","0.5901330048","0.6563795270","0.7560410725","240495.9939759036","165017.5000000000","228240.0000000000","308717.5000000000"
"2015","Norfolk","35","220641.8","101594.0000000000","180000.0000000000","296500.0000000000","2.727069106771428","0.7406897180","1.0408727270","1.5927633320","235042","152155.0000000000","198240.0000000000","312550.0000000000"
"2015","North Branford","193","221897.78756476683","155000.0000000000","231000.0000000000","280500.0000000000","0.9885381777927461","0.6596000000","0.7260377360","0.9187096770","170870.31088082903","144700.0000000000","168400.0000000000","203500.0000000000"
"2015","North Canaan","41","155010.58536585365","85900.0000000000","127500.0000000000","212500.0000000000","1.0806081074390246","0.7744000000","0.8778333330","1.3048087430","136404.63414634147","105320.0000000000","119390.0000000000","161200.0000000000"
"2015","North Haven","112","271175.09821428574","172687.5000000000","248000.0000000000","331175.0000000000","1.4344712705982146","0.6644400943","0.7560168270","0.9295787535","204682.67857142858","151917.5000000000","188580.0000000000","237737.5000000000"
"2015","North Stonington","85","202356.2705882353","107500.0000000000","206738.0000000000","266000.0000000000","1.1250276413647056","0.6846341460","0.7655583400","0.9747114380","166659.14117647058","112350.0000000000","151830.0000000000","217560.0000000000"
"2015","Norwalk","1374","459159.99927219795","255000.0000000000","369450.0000000000","525000.0000000000","0.8503863560211067","0.5996931480","0.6740666665","0.7766006495","305807.6441048035","188345.0000000000","242595.0000000000","347422.5000000000"
"2015","Norwich","590","104570.97118644067","46500.0000000000","81950.0000000000","139900.0000000000","1.534619628954237","0.6846702692","0.9510476190","1.4672709233","94036.77966101695","67525.0000000000","83700.0000000000","105575.0000000000"
"2015","Old Lyme","49","368885.1224489796","245000.0000000000","332800.0000000000","430000.0000000000","0.8328320932448983","0.6511111110","0.7401253920","0.8992156860","287517.9591836735","197300.0000000000","236200.0000000000","367600.0000000000"
"2015","Old Saybrook","293","344070.07167235494","229900.0000000000","320000.0000000000","404900.0000000000","0.8439867269999992","0.6141379310","0.7220000000","0.8774319070","248677.47440273038","178400.0000000000","226000.0000000000","290900.0000000000"
"2015","Orange","202","399369.14356435643","299900.0000000000","355950.0000000000","449975.0000000000","0.6418411027673269","0.6056703978","0.6668741255","0.7372470505","241361.8811881188","190725.0000000000","226900.0000000000","275025.0000000000"
"2015","Oxford","145","322725.6551724138","250113.0000000000","330000.0000000000","405000.0000000000","1.1040736991448268","0.6235294120","0.7000021340","0.8130909090","223486.78620689656","174000.0000000000","214200.0000000000","277200.0000000000"
"2015","Plainfield","238","135144.9705882353","76349.2500000000","140000.0000000000","174750.0000000000","1.0848135038949578","0.6230491838","0.7001742330","1.0604732182","105762.68907563025","83512.5000000000","98155.0000000000","127765.0000000000"
"2015","Plainville","325","173686.71692307692","105000.0000000000","155000.0000000000","220000.0000000000","0.8864478898307694","0.6731465520","0.7388000000","0.8993793100","127182.03076923077","99750.0000000000","119770.0000000000","151410.0000000000"
